"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"99179","UNIONTOWN, WA",,"G",36,"G",238,"G",1003,7,"UNIONTOWN","WA","WHITMAN"
"99180","USK, WA",,"G",96,"G",715,"G",3289,16,"USK","WA","PEND OREILLE"
"99181","VALLEY, WA",,"G",90,"G",828,"G",5131,31,"VALLEY","WA","STEVENS"
"99185","WILBUR, WA",,"G",158,"G",1171,"G",4329,45,"WILBUR","WA","LINCOLN"
"99201","SPOKANE, WA",,"G",23985,"G",253929,"G",1003090,1460,"SPOKANE","WA","SPOKANE"
"99202","SPOKANE, WA",,"G",17808,"G",199900,"G",801027,1139,"SPOKANE","WA","SPOKANE"
"99203","SPOKANE, WA",,"G",2562,"G",18790,"G",78188,318,"SPOKANE","WA","SPOKANE"
"99204","SPOKANE, WA",,"G",12169,"G",161599,"G",700121,346,"SPOKANE","WA","SPOKANE"
"99205","SPOKANE, WA",,"G",6229,"H",54844,"H",221855,629,"SPOKANE","WA","SPOKANE"
"99206","SPOKANE, WA",,"G",12923,"G",101117,"G",437472,1018,"SPOKANE","WA","SPOKANE"
"99207","SPOKANE, WA",,"G",10238,"G",82011,"G",344266,734,"SPOKANE","WA","SPOKANE"
"99208","SPOKANE, WA",,"G",8161,"G",75973,"G",320363,719,"SPOKANE","WA","SPOKANE"
"99209","SPOKANE, WA",,"H",40,"G",181,"G",994,11,"SPOKANE","WA","SPOKANE"
"99210","SPOKANE, WA",,"G",142,"G",966,"G",4254,20,"SPOKANE","WA","SPOKANE"
"99211","SPOKANE, WA",,"G",345,"G",5648,"G",19245,18,"SPOKANE","WA","SPOKANE"
"99212","SPOKANE, WA",,"G",11978,"G",107466,"G",449267,839,"SPOKANE","WA","SPOKANE"
"99213","SPOKANE, WA",,"G",105,"G",772,"G",3081,9,"SPOKANE","WA","SPOKANE"
"99214","SPOKANE, WA",,"H",74,"H",650,"G",2774,19,"SPOKANE","WA","SPOKANE"
"99215","SPOKANE, WA","A","D",0,"D",0,"D",0,1,"SPOKANE","WA","SPOKANE"
"99216","SPOKANE, WA",,"G",16015,"G",163456,"G",675777,896,"SPOKANE","WA","SPOKANE"
"99217","SPOKANE, WA",,"G",2641,"G",24544,"G",109947,334,"SPOKANE","WA","SPOKANE"
"99218","SPOKANE, WA",,"G",7090,"G",48306,"G",208695,528,"SPOKANE","WA","SPOKANE"
"99219","SPOKANE, WA",,"G",475,"G",3298,"G",15452,13,"SPOKANE","WA","SPOKANE"
"99220","SPOKANE, WA",,"G",1032,"H",13987,"H",56380,41,"SPOKANE","WA","SPOKANE"
"99223","SPOKANE, WA",,"H",3715,"G",23876,"G",101649,515,"SPOKANE","WA","SPOKANE"
"99224","SPOKANE, WA",,"G",6245,"G",61400,"G",257655,344,"SPOKANE","WA","SPOKANE"
"99228","SPOKANE, WA",,"H",83,"H",550,"H",2508,16,"SPOKANE","WA","SPOKANE"
"99251","SPOKANE, WA","G","D",0,"D",0,"D",0,6,"SPOKANE","WA","SPOKANE"
"99252","SPOKANE, WA","A","D",0,"D",0,"D",0,1,"SPOKANE","WA","SPOKANE"
"99258","SPOKANE, WA","H","D",0,"D",0,"D",0,19,"SPOKANE","WA","SPOKANE"
"99260","SPOKANE, WA","A","D",0,"D",0,"D",0,2,"SPOKANE","WA","SPOKANE"
"99301","PASCO, WA",,"G",14260,"G",119382,"G",518904,1242,"PASCO","WA","FRANKLIN"
"99302","PASCO, WA",,"H",1349,"H",12508,"H",50724,44,"PASCO","WA","FRANKLIN"
"99320","BENTON CITY, WA",,"G",482,"G",2836,"G",15189,85,"BENTON CITY","WA","BENTON"
"99321","BEVERLY, WA","A","D",0,"D",0,"D",0,2,"BEVERLY","WA","GRANT"
"99322","BICKLETON, WA","B","D",0,"D",0,"D",0,8,"BICKLETON","WA","KLICKITAT"
"99323","BURBANK, WA",,"G",135,"G",1103,"G",5808,43,"BURBANK","WA","WALLA WALLA"
"99324","COLLEGE PLACE, WA","H","D",0,"D",0,"D",0,104,"COLLEGE PLACE","WA","WALLA WALLA"
"99326","CONNELL, WA","F","D",0,"D",0,"D",0,56,"CONNELL","WA","FRANKLIN"
"99328","DAYTON, WA",,"G",815,"G",5942,"G",24475,116,"DAYTON","WA","COLUMBIA"
"99329","DIXIE, WA","A","D",0,"D",0,"D",0,4,"DIXIE","WA","WALLA WALLA"
"99330","ELTOPIA, WA",,"G",122,"G",900,"G",4033,18,"ELTOPIA","WA","FRANKLIN"
"99335","KAHLOTUS, WA","A","D",0,"D",0,"D",0,1,"KAHLOTUS","WA","FRANKLIN"
"99336","KENNEWICK, WA",,"G",24491,"G",203136,"G",879284,1782,"KENNEWICK","WA","BENTON"
"99337","KENNEWICK, WA",,"G",2642,"H",18706,"G",81644,284,"KENNEWICK","WA","BENTON"
"99338","KENNEWICK, WA",,"G",957,"G",9581,"G",42613,190,"KENNEWICK","WA","BENTON"
"99341","LIND, WA",,"G",120,"G",939,"G",3806,15,"LIND","WA","ADAMS"
"99343","MESA, WA",,"G",239,"G",2276,"G",11160,33,"MESA","WA","FRANKLIN"
"99344","OTHELLO, WA",,"G",3702,"G",31894,"G",138716,270,"OTHELLO","WA","ADAMS"
"99345","PATERSON, WA",,"H",486,"H",5076,"H",25567,7,"PATERSON","WA","BENTON"
"99346","PLYMOUTH, WA",,"H",61,"H",1433,"H",4172,7,"PLYMOUTH","WA","BENTON"
"99347","POMEROY, WA",,"G",369,"G",3162,"G",12098,54,"POMEROY","WA","GARFIELD"
"99348","PRESCOTT, WA",,"G",125,"G",781,"G",3370,9,"PRESCOTT","WA","WALLA WALLA"
"99349","MATTAWA, WA",,"G",494,"G",3468,"G",16915,62,"MATTAWA","WA","GRANT"
"99350","PROSSER, WA",,"G",2194,"G",16549,"G",74540,232,"PROSSER","WA","BENTON"
"99352","RICHLAND, WA",,"G",22417,"G",359095,"G",1467769,972,"RICHLAND","WA","BENTON"
"99353","WEST RICHLAND, WA",,"H",732,"H",5453,"H",23729,132,"WEST RICHLAND","WA","BENTON"
"99354","RICHLAND, WA",,"H",5861,"H",86880,"H",333673,327,"RICHLAND","WA","BENTON"
"99356","ROOSEVELT, WA","C","D",0,"D",0,"D",0,7,"ROOSEVELT","WA","KLICKITAT"
"99357","ROYAL CITY, WA",,"G",538,"G",3290,"G",15758,55,"ROYAL CITY","WA","GRANT"
"99359","STARBUCK, WA","A","D",0,"D",0,"D",0,6,"STARBUCK","WA","COLUMBIA"
"99360","TOUCHET, WA",,"G",116,"G",1448,"G",6393,18,"TOUCHET","WA","WALLA WALLA"
"99361","WAITSBURG, WA",,"G",91,"G",713,"G",2976,34,"WAITSBURG","WA","WALLA WALLA"
"99362","WALLA WALLA, WA",,"G",14392,"G",119913,"G",513768,1145,"WALLA WALLA","WA","WALLA WALLA"
"99363","WALLULA, WA",,"G",1909,"G",20041,"G",80794,16,"WALLULA","WA","WALLA WALLA"
"99371","WASHTUCNA, WA",,"G",18,"G",84,"G",313,6,"WASHTUCNA","WA","ADAMS"
"99401","ANATONE, WA",,"G",7,"G",44,"G",159,3,"ANATONE","WA","ASOTIN"
"99402","ASOTIN, WA","B","S",0,"G",499,"G",2114,38,"ASOTIN","WA","ASOTIN"
"99403","CLARKSTON, WA",,"G",4503,"G",33250,"G",140556,400,"CLARKSTON","WA","ASOTIN"
"99501","ANCHORAGE, AK",,"G",20966,"G",234922,"G",1072014,1439,"ANCHORAGE","AK","ANCHORAGE"
"99502","ANCHORAGE, AK",,"G",9783,"G",192737,"G",724819,393,"ANCHORAGE","AK","ANCHORAGE"
"99503","ANCHORAGE, AK",,"G",43400,"G",679179,"G",2686500,1736,"ANCHORAGE","AK","ANCHORAGE"
"99504","ANCHORAGE, AK",,"G",6950,"G",168989,"G",567640,420,"ANCHORAGE","AK","ANCHORAGE"
"99505","JBER, AK",,"G",406,"G",4114,"G",16937,41,"JBER","AK","ANCHORAGE"
"99506","JBER, AK",,"G",989,"G",13396,"G",52983,76,"JBER","AK","ANCHORAGE"
"99507","ANCHORAGE, AK",,"G",9015,"G",96776,"G",414781,755,"ANCHORAGE","AK","ANCHORAGE"
"99508","ANCHORAGE, AK",,"G",14612,"G",208374,"G",887016,720,"ANCHORAGE","AK","ANCHORAGE"
"99509","ANCHORAGE, AK",,"H",167,"S",0,"H",12348,22,"ANCHORAGE","AK","ANCHORAGE"
"99510","ANCHORAGE, AK","B","D",0,"D",0,"D",0,13,"ANCHORAGE","AK","ANCHORAGE"
"99511","ANCHORAGE, AK",,"G",566,"G",9591,"G",35461,29,"ANCHORAGE","AK","ANCHORAGE"
"99513","ANCHORAGE, AK",,"G",3,"G",2,"G",24,3,"ANCHORAGE","AK","ANCHORAGE"
"99514","ANCHORAGE, AK","F","D",0,"D",0,"D",0,8,"ANCHORAGE","AK","ANCHORAGE"
"99515","ANCHORAGE, AK",,"G",10765,"G",108678,"G",480099,732,"ANCHORAGE","AK","ANCHORAGE"
"99516","ANCHORAGE, AK",,"G",1026,"G",8053,"G",42685,287,"ANCHORAGE","AK","ANCHORAGE"
"99517","ANCHORAGE, AK",,"G",2065,"G",21483,"G",97254,239,"ANCHORAGE","AK","ANCHORAGE"
"99518","ANCHORAGE, AK",,"G",16052,"G",251270,"G",1129127,920,"ANCHORAGE","AK","ANCHORAGE"
"99519","ANCHORAGE, AK",,"G",2953,"G",51368,"G",194740,21,"ANCHORAGE","AK","ANCHORAGE"
"99520","ANCHORAGE, AK","B","D",0,"D",0,"D",0,8,"ANCHORAGE","AK","ANCHORAGE"
"99521","ANCHORAGE, AK","A","D",0,"D",0,"D",0,3,"ANCHORAGE","AK","ANCHORAGE"
"99522","ANCHORAGE, AK",,"G",21,"G",95,"G",468,7,"ANCHORAGE","AK","ANCHORAGE"
"99523","ANCHORAGE, AK",,"G",64,"G",508,"G",3504,23,"ANCHORAGE","AK","ANCHORAGE"
"99524","ANCHORAGE, AK",,"G",98,"G",877,"G",3064,13,"ANCHORAGE","AK","ANCHORAGE"
"99540","INDIAN, AK",,"H",34,"H",184,"H",1315,7,"INDIAN","AK","ANCHORAGE"
"99545","KONGIGANAK, AK","B","S",0,"S",0,"H",405,4,"KONGIGANAK","AK","BETHEL"
"99546","ADAK, AK","C","D",0,"D",0,"D",0,9,"ADAK","AK","ALEUTIANS WEST"
"99547","ATKA, AK",,"G",23,"G",127,"G",664,10,"ATKA","AK","ALEUTIANS WEST"
"99549","PORT HEIDEN, AK","A","D",0,"D",0,"D",0,4,"PORT HEIDEN","AK","LAKE AND PENINSULA"
"99550","PORT LIONS, AK",,"G",4,"G",18,"G",147,4,"PORT LIONS","AK","KODIAK ISLAND"
"99551","AKIACHAK, AK","A","D",0,"D",0,"D",0,4,"AKIACHAK","AK","BETHEL"
"99552","AKIAK, AK","B","S",0,"H",112,"H",422,5,"AKIAK","AK","BETHEL"
"99553","AKUTAN, AK",,"G",11,"G",118,"G",515,3,"AKUTAN","AK","ALEUTIANS EAST"
"99554","ALAKANUK, AK",,"H",77,"S",0,"H",1423,6,"ALAKANUK","AK","WADE HAMPTON"
"99555","ALEKNAGIK, AK","A","D",0,"D",0,"D",0,4,"ALEKNAGIK","AK","DILLINGHAM"
"99556","ANCHOR POINT, AK",,"H",146,"H",749,"H",10098,55,"ANCHOR POINT","AK","KENAI PENINSULA"
"99557","ANIAK, AK",,"G",101,"G",792,"G",3561,22,"ANIAK","AK","BETHEL"
"99558","ANVIK, AK",,"G",7,"G",35,"H",455,5,"ANVIK","AK","YUKON KOYUKUK"
"99559","BETHEL, AK",,"G",2329,"G",23244,"G",106975,125,"BETHEL","AK","BETHEL"
"99561","CHEFORNAK, AK",,"G",52,"H",206,"G",626,3,"CHEFORNAK","AK","BETHEL"
"99563","CHEVAK, AK",,"G",69,"G",278,"G",1062,5,"CHEVAK","AK","WADE HAMPTON"
"99564","CHIGNIK, AK","B","D",0,"D",0,"D",0,5,"CHIGNIK","AK","LAKE AND PENINSULA"
"99565","CHIGNIK LAGOON, AK","A","D",0,"D",0,"D",0,2,"CHIGNIK LAGOON","AK","LAKE AND PENINSULA"
"99566","CHITINA, AK",,"G",16,"G",41,"G",259,6,"CHITINA","AK","VALDEZ CORDOVA"
"99567","CHUGIAK, AK",,"G",626,"G",3612,"G",20335,128,"CHUGIAK","AK","ANCHORAGE"
"99568","CLAM GULCH, AK",,"G",6,"G",40,"H",275,4,"CLAM GULCH","AK","KENAI PENINSULA"
"99569","CLARKS POINT, AK","C","D",0,"D",0,"D",0,2,"CLARKS POINT","AK","DILLINGHAM"
"99571","COLD BAY, AK",,"G",56,"G",446,"G",3392,13,"COLD BAY","AK","ALEUTIANS EAST"
"99572","COOPER LANDING, AK",,"H",45,"G",404,"G",4272,37,"COOPER LANDING","AK","KENAI PENINSULA"
"99573","COPPER CENTER, AK",,"G",128,"H",1026,"G",5265,20,"COPPER CENTER","AK","VALDEZ CORDOVA"
"99574","CORDOVA, AK",,"G",610,"G",5745,"G",31399,176,"CORDOVA","AK","VALDEZ CORDOVA"
"99575","CROOKED CREEK, AK","A","S",0,"H",116,"H",565,5,"CROOKED CREEK","AK","BETHEL"
"99576","DILLINGHAM, AK",,"G",999,"G",11410,"G",51506,74,"DILLINGHAM","AK","DILLINGHAM"
"99577","EAGLE RIVER, AK",,"G",3249,"G",23800,"G",104921,451,"EAGLE RIVER","AK","ANCHORAGE"
"99578","EEK, AK",,"G",28,"G",199,"G",915,6,"EEK","AK","BETHEL"
"99579","EGEGIK, AK","A","D",0,"D",0,"D",0,3,"EGEGIK","AK","LAKE AND PENINSULA"
"99580","EKWOK, AK","B","D",0,"D",0,"D",0,1,"EKWOK","AK","DILLINGHAM"
"99581","EMMONAK, AK",,"G",117,"G",743,"G",2867,12,"EMMONAK","AK","WADE HAMPTON"
"99583","FALSE PASS, AK",,"G",13,"G",64,"G",457,4,"FALSE PASS","AK","ALEUTIANS EAST"
"99585","MARSHALL, AK","B","S",0,"H",222,"H",1306,4,"MARSHALL","AK","WADE HAMPTON"
"99586","GAKONA, AK",,"G",34,"G",278,"G",1263,15,"GAKONA","AK","VALDEZ CORDOVA"
"99587","GIRDWOOD, AK",,"G",1102,"G",7181,"G",28219,63,"GIRDWOOD","AK","ANCHORAGE"
"99588","GLENNALLEN, AK",,"G",316,"G",3068,"G",14808,54,"GLENNALLEN","AK","VALDEZ CORDOVA"
"99589","GOODNEWS BAY, AK","A","D",0,"D",0,"D",0,3,"GOODNEWS BAY","AK","BETHEL"
"99590","GRAYLING, AK",,"G",7,"G",25,"G",115,3,"GRAYLING","AK","YUKON KOYUKUK"
"99591","SAINT GEORGE ISLAND, AK","B","S",0,"G",95,"G",373,4,"SAINT GEORGE ISLAND","AK","ALEUTIANS WEST"
"99599","ANCHORAGE, AK","A","D",0,"D",0,"D",0,1,"ANCHORAGE","AK","ANCHORAGE"
"99602","HOLY CROSS, AK","A","D",0,"D",0,"D",0,2,"HOLY CROSS","AK","YUKON KOYUKUK"
"99603","HOMER, AK",,"G",2968,"G",23298,"G",108827,506,"HOMER","AK","KENAI PENINSULA"
"99604","HOOPER BAY, AK",,"G",101,"G",609,"G",2339,7,"HOOPER BAY","AK","WADE HAMPTON"
"99605","HOPE, AK","A","S",0,"H",107,"H",742,10,"HOPE","AK","KENAI PENINSULA"
"99606","ILIAMNA, AK",,"H",45,"H",444,"H",2759,13,"ILIAMNA","AK","LAKE AND PENINSULA"
"99607","KALSKAG, AK","A","D",0,"D",0,"D",0,1,"KALSKAG","AK","BETHEL"
"99608","KARLUK, AK","A","D",0,"D",0,"D",0,1,"KARLUK","AK","KODIAK ISLAND"
"99609","KASIGLUK, AK","B","D",0,"D",0,"D",0,2,"KASIGLUK","AK","BETHEL"
"99610","KASILOF, AK","B","S",0,"H",511,"H",3800,40,"KASILOF","AK","KENAI PENINSULA"
"99611","KENAI, AK",,"G",3769,"G",50308,"G",210420,411,"KENAI","AK","KENAI PENINSULA"
"99612","KING COVE, AK",,"G",541,"G",4219,"G",14990,18,"KING COVE","AK","ALEUTIANS EAST"
"99613","KING SALMON, AK",,"H",186,"H",1621,"G",12144,42,"KING SALMON","AK","BRISTOL BAY"
"99614","KIPNUK, AK",,"G",47,"G",173,"G",687,4,"KIPNUK","AK","BETHEL"
"99615","KODIAK, AK",,"G",4353,"G",37120,"G",160981,455,"KODIAK","AK","KODIAK ISLAND"
"99619","KODIAK, AK","C","D",0,"D",0,"D",0,2,"KODIAK","AK","KODIAK ISLAND"
"99620","KOTLIK, AK",,"G",25,"G",131,"G",518,4,"KOTLIK","AK","WADE HAMPTON"
"99621","KWETHLUK, AK",,"G",70,"G",312,"G",1278,5,"KWETHLUK","AK","BETHEL"
"99622","KWIGILLINGOK, AK",,"H",29,"G",123,"G",532,4,"KWIGILLINGOK","AK","BETHEL"
"99623","WASILLA, AK",,"G",124,"G",878,"G",4681,54,"WASILLA","AK","MATANUSKA SUSITNA"
"99624","LARSEN BAY, AK","A","D",0,"D",0,"D",0,5,"LARSEN BAY","AK","KODIAK ISLAND"
"99625","LEVELOCK, AK","A","D",0,"D",0,"D",0,2,"LEVELOCK","AK","LAKE AND PENINSULA"
"99626","LOWER KALSKAG, AK","A","D",0,"D",0,"D",0,1,"LOWER KALSKAG","AK","BETHEL"
"99627","MC GRATH, AK",,"H",176,"H",3187,"H",12494,18,"MC GRATH","AK","YUKON KOYUKUK"
"99628","MANOKOTAK, AK","B","D",0,"D",0,"D",0,3,"MANOKOTAK","AK","DILLINGHAM"
"99629","WASILLA, AK","A","D",0,"D",0,"D",0,3,"WASILLA","AK","MATANUSKA SUSITNA"
"99630","MEKORYUK, AK","B","S",0,"H",87,"G",325,3,"MEKORYUK","AK","BETHEL"
"99631","MOOSE PASS, AK",,"H",30,"G",572,"G",3152,8,"MOOSE PASS","AK","KENAI PENINSULA"
"99632","MOUNTAIN VILLAGE, AK",,"H",51,"G",273,"G",1056,6,"MOUNTAIN VILLAGE","AK","WADE HAMPTON"
"99633","NAKNEK, AK",,"G",149,"G",2157,"G",26319,28,"NAKNEK","AK","BRISTOL BAY"
"99634","NAPAKIAK, AK",,"G",46,"G",148,"G",654,7,"NAPAKIAK","AK","BETHEL"
"99635","NIKISKI, AK",,"G",268,"G",3635,"G",18537,45,"NIKISKI","AK","KENAI PENINSULA"
"99636","NEW STUYAHOK, AK","B","D",0,"D",0,"D",0,3,"NEW STUYAHOK","AK","DILLINGHAM"
"99637","TOKSOOK BAY, AK",,"G",52,"G",262,"G",1155,3,"TOKSOOK BAY","AK","BETHEL"
"99638","NIKOLSKI, AK","A","D",0,"D",0,"D",0,3,"NIKOLSKI","AK","ALEUTIANS WEST"
"99639","NINILCHIK, AK",,"G",128,"G",841,"G",5288,35,"NINILCHIK","AK","KENAI PENINSULA"
"99640","NONDALTON, AK","A","D",0,"D",0,"D",0,2,"NONDALTON","AK","LAKE AND PENINSULA"
"99641","NUNAPITCHUK, AK",,"G",55,"G",159,"G",807,8,"NUNAPITCHUK","AK","BETHEL"
"99643","OLD HARBOR, AK",,"G",4,"G",44,"G",233,4,"OLD HARBOR","AK","KODIAK ISLAND"
"99644","OUZINKIE, AK","A","D",0,"D",0,"D",0,2,"OUZINKIE","AK","KODIAK ISLAND"
"99645","PALMER, AK",,"G",4712,"G",56228,"G",247765,587,"PALMER","AK","MATANUSKA SUSITNA"
"99647","PEDRO BAY, AK","A","D",0,"D",0,"D",0,2,"PEDRO BAY","AK","LAKE AND PENINSULA"
"99648","PERRYVILLE, AK","A","D",0,"D",0,"D",0,2,"PERRYVILLE","AK","LAKE AND PENINSULA"
"99649","PILOT POINT, AK","A","D",0,"D",0,"D",0,2,"PILOT POINT","AK","LAKE AND PENINSULA"
"99650","PILOT STATION, AK",,"G",35,"G",177,"G",666,4,"PILOT STATION","AK","WADE HAMPTON"
"99651","PLATINUM, AK","A","D",0,"D",0,"D",0,1,"PLATINUM","AK","BETHEL"
"99652","BIG LAKE, AK","E","D",0,"D",0,"D",0,67,"BIG LAKE","AK","MATANUSKA SUSITNA"
"99653","PORT ALSWORTH, AK",,"G",32,"G",198,"G",1411,9,"PORT ALSWORTH","AK","LAKE AND PENINSULA"
"99654","WASILLA, AK",,"G",9591,"G",99349,"G",409048,1013,"WASILLA","AK","MATANUSKA SUSITNA"
"99655","QUINHAGAK, AK","B","D",0,"D",0,"D",0,2,"QUINHAGAK","AK","BETHEL"
"99656","RED DEVIL, AK","A","D",0,"D",0,"D",0,2,"RED DEVIL","AK","BETHEL"
"99657","RUSSIAN MISSION, AK",,"G",45,"G",99,"G",417,6,"RUSSIAN MISSION","AK","WADE HAMPTON"
"99658","SAINT MARYS, AK",,"H",112,"G",556,"G",2798,18,"SAINT MARYS","AK","WADE HAMPTON"
"99659","SAINT MICHAEL, AK","B","D",0,"D",0,"D",0,4,"SAINT MICHAEL","AK","NOME"
"99660","SAINT PAUL ISLAND, AK",,"G",743,"G",5076,"G",12982,8,"SAINT PAUL ISLAND","AK","ALEUTIANS WEST"
"99661","SAND POINT, AK",,"G",726,"G",5223,"G",17611,24,"SAND POINT","AK","ALEUTIANS EAST"
"99662","SCAMMON BAY, AK",,"H",25,"G",118,"G",473,4,"SCAMMON BAY","AK","WADE HAMPTON"
"99663","SELDOVIA, AK",,"G",47,"G",266,"G",1664,15,"SELDOVIA","AK","KENAI PENINSULA"
"99664","SEWARD, AK",,"G",1284,"G",10569,"G",57136,195,"SEWARD","AK","KENAI PENINSULA"
"99665","SHAGELUK, AK","A","D",0,"D",0,"D",0,2,"SHAGELUK","AK","YUKON KOYUKUK"
"99666","NUNAM IQUA, AK","A","D",0,"D",0,"D",0,1,"NUNAM IQUA","AK","WADE HAMPTON"
"99667","SKWENTNA, AK",,"G",8,"G",21,"G",307,7,"SKWENTNA","AK","MATANUSKA SUSITNA"
"99668","SLEETMUTE, AK",,"G",8,"G",35,"G",148,4,"SLEETMUTE","AK","BETHEL"
"99669","SOLDOTNA, AK",,"G",5211,"G",43547,"G",198756,606,"SOLDOTNA","AK","KENAI PENINSULA"
"99671","STEBBINS, AK","B","S",0,"H",228,"H",882,5,"STEBBINS","AK","NOME"
"99672","STERLING, AK",,"H",201,"G",1451,"G",8033,67,"STERLING","AK","KENAI PENINSULA"
"99674","SUTTON, AK",,"G",88,"G",355,"G",2672,28,"SUTTON","AK","MATANUSKA SUSITNA"
"99675","TAKOTNA, AK","A","D",0,"D",0,"D",0,2,"TAKOTNA","AK","YUKON KOYUKUK"
"99676","TALKEETNA, AK",,"G",356,"G",2071,"G",14703,74,"TALKEETNA","AK","MATANUSKA SUSITNA"
"99677","TATITLEK, AK","A","D",0,"D",0,"D",0,2,"TATITLEK","AK","VALDEZ CORDOVA"
"99678","TOGIAK, AK",,"G",53,"H",271,"H",2209,9,"TOGIAK","AK","DILLINGHAM"
"99679","TULUKSAK, AK",,"G",26,"G",87,"G",389,4,"TULUKSAK","AK","BETHEL"
"99680","TUNTUTULIAK, AK","B","S",0,"H",129,"H",597,5,"TUNTUTULIAK","AK","BETHEL"
"99681","TUNUNAK, AK",,"G",36,"G",78,"G",321,3,"TUNUNAK","AK","BETHEL"
"99682","TYONEK, AK","A","D",0,"D",0,"D",0,4,"TYONEK","AK","KENAI PENINSULA"
"99683","TRAPPER CREEK, AK",,"G",59,"G",461,"G",6452,14,"TRAPPER CREEK","AK","MATANUSKA SUSITNA"
"99684","UNALAKLEET, AK",,"G",72,"G",798,"G",3573,17,"UNALAKLEET","AK","NOME"
"99685","UNALASKA, AK",,"G",597,"G",7811,"G",25450,32,"UNALASKA","AK","ALEUTIANS WEST"
"99686","VALDEZ, AK",,"G",1677,"H",26828,"H",106468,143,"VALDEZ","AK","VALDEZ CORDOVA"
"99687","WASILLA, AK",,"G",851,"G",5378,"G",26559,106,"WASILLA","AK","MATANUSKA SUSITNA"
"99688","WILLOW, AK",,"H",182,"H",836,"H",4217,50,"WILLOW","AK","MATANUSKA SUSITNA"
"99689","YAKUTAT, AK",,"G",157,"G",1126,"G",6017,29,"YAKUTAT","AK","YAKUTAT"
"99690","NIGHTMUTE, AK","A","D",0,"D",0,"D",0,2,"NIGHTMUTE","AK","BETHEL"
"99691","NIKOLAI, AK","A","D",0,"D",0,"D",0,1,"NIKOLAI","AK","YUKON KOYUKUK"
"99692","DUTCH HARBOR, AK",,"G",3935,"G",39023,"G",131565,51,"DUTCH HARBOR","AK","ALEUTIANS WEST"
"99693","WHITTIER, AK",,"G",64,"G",577,"G",2953,24,"WHITTIER","AK","VALDEZ CORDOVA"
"99694","HOUSTON, AK",,"G",90,"G",772,"G",4661,20,"HOUSTON","AK","MATANUSKA SUSITNA"
"99695","ANCHORAGE, AK","A","D",0,"D",0,"D",0,1,"ANCHORAGE","AK","ANCHORAGE"
"99697","KODIAK, AK","A","D",0,"D",0,"D",0,4,"KODIAK","AK","KODIAK ISLAND"
"99701","FAIRBANKS, AK",,"G",15621,"G",163219,"G",717922,1170,"FAIRBANKS","AK","FAIRBANKS NORTH STAR"
"99702","EIELSON AFB, AK",,"H",177,"G",1152,"G",4496,25,"EIELSON AFB","AK","FAIRBANKS NORTH STAR"
"99703","FORT WAINWRIGHT, AK",,"G",938,"G",15852,"G",63569,40,"FORT WAINWRIGHT","AK","FAIRBANKS NORTH STAR"
"99704","CLEAR, AK","A","D",0,"D",0,"D",0,1,"CLEAR","AK","DENALI"
"99705","NORTH POLE, AK",,"G",1819,"G",22313,"G",109143,297,"NORTH POLE","AK","FAIRBANKS NORTH STAR"
"99706","FAIRBANKS, AK",,"H",71,"H",743,"H",3060,8,"FAIRBANKS","AK","FAIRBANKS NORTH STAR"
"99707","FAIRBANKS, AK",,"H",367,"H",4740,"H",27413,37,"FAIRBANKS","AK","FAIRBANKS NORTH STAR"
"99708","FAIRBANKS, AK",,"H",243,"H",2542,"H",11857,39,"FAIRBANKS","AK","FAIRBANKS NORTH STAR"
"99709","FAIRBANKS, AK",,"G",6283,"G",58154,"G",286254,666,"FAIRBANKS","AK","FAIRBANKS NORTH STAR"
"99710","FAIRBANKS, AK","B","S",0,"S",0,"H",1310,10,"FAIRBANKS","AK","FAIRBANKS NORTH STAR"
"99711","FAIRBANKS, AK",,"G",17,"G",75,"H",1006,4,"FAIRBANKS","AK","FAIRBANKS NORTH STAR"
"99712","FAIRBANKS, AK",,"H",1165,"H",18888,"H",79837,135,"FAIRBANKS","AK","FAIRBANKS NORTH STAR"
"99714","SALCHA, AK","B","D",0,"D",0,"D",0,12,"SALCHA","AK","FAIRBANKS NORTH STAR"
"99716","TWO RIVERS, AK","A","D",0,"D",0,"D",0,1,"TWO RIVERS","AK","FAIRBANKS NORTH STAR"
"99720","ALLAKAKET, AK","A","D",0,"D",0,"D",0,1,"ALLAKAKET","AK","YUKON KOYUKUK"
"99721","ANAKTUVUK PASS, AK","A","D",0,"D",0,"D",0,3,"ANAKTUVUK PASS","AK","NORTH SLOPE"
"99722","ARCTIC VILLAGE, AK","A","D",0,"D",0,"D",0,2,"ARCTIC VILLAGE","AK","YUKON KOYUKUK"
"99723","BARROW, AK",,"H",1154,"H",24501,"H",79051,69,"BARROW","AK","NORTH SLOPE"
"99725","ESTER, AK","B","S",0,"H",435,"G",4241,16,"ESTER","AK","FAIRBANKS NORTH STAR"
"99726","BETTLES FIELD, AK","A","S",0,"S",0,"H",380,3,"BETTLES FIELD","AK","YUKON KOYUKUK"
"99727","BUCKLAND, AK","B","D",0,"D",0,"D",0,2,"BUCKLAND","AK","NORTHWEST ARCTIC"
"99729","CANTWELL, AK",,"G",19,"S",0,"H",792,13,"CANTWELL","AK","DENALI"
"99730","CENTRAL, AK","A","S",0,"G",18,"G",378,4,"CENTRAL","AK","YUKON KOYUKUK"
